,similar_articles,scores
45049201,"[44137874, 52014686, 51676708, 50714180, 10579085, 37049778, 3279728, 5625640, 47048387, 53720250, 66365, 33069847, 236573, 4020758, 23875703, 275388, 1846593, 46263132, 33777, 4678428, 8727319, 6678, 36205810, 737610, 22044074, 3474408, 851060, 17430047, 20355828, 113180, 22345050, 5740890, 49876887, 2676271, 895672, 536789, 43590845, 1519473, 49538597, 1467938, 23416702, 54435831, 8526165, 44444481, 2352562, 4699587, 4269567, 9369613, 178449, 1419205, 76940, 583254, 42497710, 53984662, 755842, 17862013, 24727796, 300591, 11503984, 20777185]","[0.51555132865905762, 0.51555132865905762, 0.51555132865905762, 0.51555132865905762, 0.51555132865905762, 0.51555132865905762, 0.51549071073532104, 0.51546871662139893, 0.51495492458343506, 0.51449418067932129, 0.51333814859390259, 0.51272094249725342, 0.51213318109512329, 0.50954854488372803, 0.49593710899353027, 0.49040248990058899, 0.45347848534584045, 0.45278424024581909, 0.44570198655128479, 0.44410067796707153, 0.43978717923164368, 0.43761983513832092, 0.43381556868553162, 0.43278500437736511, 0.4195803701877594, 0.41153326630592346, 0.38584566116333008, 0.37605541944503784, 0.36507701873779297, 0.31212085485458374, 0.30759516358375549, 0.300925612449646, 0.2697831392288208, 0.26368418335914612, 0.26071992516517639, 0.19957268238067627, 0.19461114704608917, 0.19290123879909515, 0.18420203030109406, 0.16739176213741302, 0.16494365036487579, 0.16312050819396973, 0.14647357165813446, 0.14435994625091553, 0.12954185903072357, 0.1203642264008522, 0.08382406085729599, 0.069860301911830902, 0.069736309349536896, 0.065913289785385132, 0.044454820454120636, 0.042362116277217865, 0.040015865117311478, 0.034073688089847565, 0.033304866403341293, 0.026711830869317055, 0.025765834376215935, 0.015704240649938583, 0.012140802107751369, 0.011397775262594223]"
5625640,"[3279728, 10579085, 52014686, 44137874, 51676708, 50714180, 37049778, 47048387, 53720250, 66365, 33069847, 236573, 4020758, 23875703, 275388, 1846593, 46263132, 33777, 4678428, 6678, 8727319, 36205810, 737610, 22044074, 3474408, 851060, 17430047, 20355828, 22345050, 113180, 5740890, 2676271, 49876887, 45049201, 895672, 43590845, 536789, 1519473, 49538597, 23416702, 1467938, 54435831, 8526165, 44444481, 2352562, 4699587, 4269567, 9369613, 1419205, 178449, 76940, 583254, 53984662, 42497710, 17862013, 755842, 24727796, 11503984, 20777185, 300591, 31752133, 54329819, 5141410, 31804256, 53874996, 53920285, 3304092, 53903332, 31903693, 5205615, 38928070, 52390011, 24243398, 51058554, 47079044, 22078621, 19600264, 1136673, 52243894]","[0.99999672174453735, 0.99983978271484375, 0.99983978271484375, 0.99983978271484375, 0.99983978271484375, 0.99983978271484375, 0.99983978271484375, 0.99944990873336792, 0.99778962135314941, 0.99720436334609985, 0.99622362852096558, 0.99526852369308472, 0.98940718173980713, 0.96180075407028198, 0.95106709003448486, 0.88412344455718994, 0.87811177968978882, 0.8729282021522522, 0.87025755643844604, 0.85744297504425049, 0.85341793298721313, 0.85043478012084961, 0.83932608366012573, 0.81599104404449463, 0.80590099096298218, 0.75145941972732544, 0.73960012197494507, 0.71729600429534912, 0.61090242862701416, 0.60588937997817993, 0.59813708066940308, 0.52675437927246094, 0.52320671081542969, 0.51546871662139893, 0.51386064291000366, 0.39233726263046265, 0.38704332709312439, 0.37647989392280579, 0.37345859408378601, 0.3307780921459198, 0.32602030038833618, 0.31634944677352905, 0.30094555020332336, 0.28203248977661133, 0.26855352520942688, 0.23937395215034485, 0.18022632598876953, 0.15294510126113892, 0.13806734979152679, 0.13684476912021637, 0.10404670238494873, 0.084388367831707001, 0.082984685897827148, 0.078703917562961578, 0.069679275155067444, 0.069244377315044403, 0.050714649260044098, 0.037519454956054688, 0.032843243330717087, 0.031590085476636887, 0.017899453639984131, 0.017899453639984131, 0.017899453639984131, 0.017899453639984131, 0.017899453639984131, 0.017899453639984131, 0.017899453639984131, 0.017429403960704803, 0.017208704724907875, 0.017172522842884064, 0.015484037809073925, 0.014232132583856583, 0.0067399647086858749, 0.0063982843421399593, 0.0014708033995702863, 0.0012197545729577541, 0.00056523986859247088, 0.00036211509723216295, 0.0002900021499954164]"
46263132,"[10579085, 44137874, 52014686, 51676708, 50714180, 37049778, 3279728, 5625640, 47048387, 53720250, 66365, 33069847, 236573, 4020758, 23875703, 275388, 1846593, 33777, 4678428, 8727319, 6678, 36205810, 737610, 22044074, 3474408, 851060, 17430047, 23416702, 20355828, 113180, 22345050, 5740890, 2676271, 49876887, 45049201, 895672, 536789, 43590845, 1519473, 49538597, 1467938, 54435831, 8526165, 44444481, 2352562, 4699587, 4269567, 9369613, 178449, 1419205, 76940, 583254, 42497710, 53984662, 755842, 17862013, 24727796, 300591, 11503984, 20777185]","[0.87825250625610352, 0.87825250625610352, 0.87825250625610352, 0.87825250625610352, 0.87825250625610352, 0.87825250625610352, 0.87814927101135254, 0.87811177968978882, 0.87723654508590698, 0.87645161151885986, 0.87448227405548096, 0.87343084812164307, 0.87242960929870605, 0.86802667379379272, 0.85268837213516235, 0.83541089296340942, 0.7725101113319397, 0.75926268100738525, 0.75653481483459473, 0.74918669462203979, 0.745494544506073, 0.7390139102935791, 0.73725831508636475, 0.71476393938064575, 0.70105552673339844, 0.65729618072509766, 0.64061832427978516, 0.6282275915145874, 0.62191635370254517, 0.53170442581176758, 0.5239948034286499, 0.51263308525085449, 0.46010240912437439, 0.45958125591278076, 0.45278424024581909, 0.44414186477661133, 0.33997625112533569, 0.33152416348457336, 0.32861128449440002, 0.31379202008247375, 0.28515535593032837, 0.27787920832633972, 0.24952079355716705, 0.24592021107673645, 0.22067727148532867, 0.20504298806190491, 0.14279603958129883, 0.11900848895311356, 0.11879726499319077, 0.11228466778993607, 0.075729720294475555, 0.072164751589298248, 0.06816786527633667, 0.058045241981744766, 0.056735534220933914, 0.045504163950681686, 0.043892640620470047, 0.026752501726150513, 0.020682109519839287, 0.01941634900867939]"
47132135,"[583254, 536789, 49538597, 36205810, 3474408, 895672]","[0.70412302017211914, 0.47522452473640442, 0.17261068522930145, 0.082835964858531952, 0.072440870106220245, 0.052071601152420044]"
4678428,"[33777, 36205810, 6678, 17430047, 22345050, 236573, 5740890, 33069847, 3474408, 66365, 1846593, 4020758, 47048387, 2676271, 20355828, 5625640, 3279728, 44137874, 51676708, 50714180, 37049778, 52014686, 10579085, 53720250, 23875703, 275388, 8727319, 22044074, 49538597, 46263132, 43590845, 851060, 737610, 8526165, 2352562, 895672, 4269567, 9369613, 23416702, 76940, 17862013, 113180, 53984662, 31804256, 5141410, 54329819, 31752133, 53874996, 3304092, 53920285, 53903332, 31903693, 5205615, 49876887, 45049201, 38928070, 11503984, 52390011, 1419205, 1519473, 4699587, 536789, 20777185, 1467938, 44444481, 54435831, 24243398, 755842, 51058554, 178449, 583254, 42497710, 24727796, 300591, 47079044, 22078621, 19600264, 1136673, 52243894]","[0.9845539927482605, 0.98036164045333862, 0.97635132074356079, 0.91703581809997559, 0.91684377193450928, 0.91341406106948853, 0.91044825315475464, 0.90921503305435181, 0.90609776973724365, 0.90418040752410889, 0.90096390247344971, 0.88528871536254883, 0.88191854953765869, 0.87183558940887451, 0.87027859687805176, 0.87025755643844604, 0.86900603771209717, 0.86140924692153931, 0.86140924692153931, 0.86140924692153931, 0.86140924692153931, 0.86140924692153931, 0.86140924692153931, 0.85964292287826538, 0.82863682508468628, 0.81938928365707397, 0.78929024934768677, 0.76482367515563965, 0.7628399133682251, 0.75653481483459473, 0.74353498220443726, 0.73348075151443481, 0.72311908006668091, 0.71820151805877686, 0.70238333940505981, 0.66648119688034058, 0.6354222297668457, 0.60646826028823853, 0.58112180233001709, 0.57445257902145386, 0.54600232839584351, 0.53762441873550415, 0.5310434103012085, 0.5020451545715332, 0.5020451545715332, 0.5020451545715332, 0.5020451545715332, 0.5020451545715332, 0.5020451545715332, 0.5020451545715332, 0.48886117339134216, 0.48267096281051636, 0.48165613412857056, 0.45076733827590942, 0.44410067796707153, 0.43429741263389587, 0.41223105788230896, 0.39918386936187744, 0.3972797691822052, 0.38892060518264771, 0.36783811450004578, 0.3334561288356781, 0.3202480673789978, 0.31859982013702393, 0.29916638135910034, 0.27255001664161682, 0.18904301524162292, 0.18619012832641602, 0.17945952713489532, 0.16142222285270691, 0.13341091573238373, 0.097677968442440033, 0.063958264887332916, 0.058043301105499268, 0.041253197938203812, 0.034211762249469757, 0.015853889286518097, 0.010156630538403988, 0.0081340009346604347]"
49538597,"[2352562, 2676271, 8526165, 4269567, 5740890, 22345050, 76940, 9369613, 17862013, 31804256, 31752133, 5141410, 53874996, 54329819, 3304092, 53920285, 43590845, 53903332, 53984662, 31903693, 5205615, 36205810, 38928070, 17430047, 6678, 4678428, 33777, 20355828, 52390011, 11503984, 895672, 3474408, 23416702, 1419205, 20777185, 1846593, 236573, 33069847, 66365, 851060, 4020758, 22044074, 47048387, 4699587, 23875703, 1519473, 5625640, 3279728, 52014686, 51676708, 37049778, 50714180, 10579085, 44137874, 53720250, 24243398, 275388, 8727319, 51058554, 46263132, 737610, 583254, 755842, 113180, 536789, 44444481, 49876887, 1467938, 45049201, 47132135, 44961465, 11159584, 178449, 54435831, 42497710, 47079044, 300591, 22078621, 24727796, 19600264, 1136673, 52243894]","[0.96711981296539307, 0.96136224269866943, 0.95633590221405029, 0.95245528221130371, 0.94454061985015869, 0.94058996438980103, 0.9338565468788147, 0.93262666463851929, 0.92371875047683716, 0.90642416477203369, 0.90642416477203369, 0.90642416477203369, 0.90642416477203369, 0.90642416477203369, 0.90642416477203369, 0.90642416477203369, 0.89022058248519897, 0.88262099027633667, 0.8796047568321228, 0.87144476175308228, 0.86961251497268677, 0.79836052656173706, 0.78410810232162476, 0.78186029195785522, 0.76928389072418213, 0.7628399133682251, 0.74192887544631958, 0.72295147180557251, 0.72071188688278198, 0.71605736017227173, 0.71036851406097412, 0.69217860698699951, 0.66592586040496826, 0.56411588191986084, 0.55171197652816772, 0.55052244663238525, 0.45912662148475647, 0.45017978549003601, 0.43965572118759155, 0.42770937085151672, 0.41435310244560242, 0.40591078996658325, 0.39570590853691101, 0.38443610072135925, 0.38316524028778076, 0.38207337260246277, 0.37345859408378601, 0.37114790081977844, 0.35729134082794189, 0.35729134082794189, 0.35729134082794189, 0.35729134082794189, 0.35729134082794189, 0.35729134082794189, 0.35655871033668518, 0.34131026268005371, 0.33986249566078186, 0.3307192325592041, 0.32400763034820557, 0.31379202008247375, 0.29993197321891785, 0.26397374272346497, 0.25877124071121216, 0.24540722370147705, 0.22033821046352386, 0.20469453930854797, 0.18696719408035278, 0.18626347184181213, 0.18420203030109406, 0.17261068522930145, 0.14471921324729919, 0.13663278520107269, 0.12940040230751038, 0.1130470335483551, 0.083371862769126892, 0.074481137096881866, 0.068304181098937988, 0.061768084764480591, 0.0556039959192276, 0.028623616322875023, 0.018337424844503403, 0.014685641974210739]"
49876887,"[47079044, 44137874, 52014686, 51676708, 50714180, 10579085, 37049778, 3279728, 5625640, 47048387, 53720250, 66365, 33069847, 236573, 4020758, 23875703, 275388, 1846593, 46263132, 33777, 4678428, 8727319, 6678, 36205810, 737610, 22044074, 3474408, 851060, 17430047, 20355828, 113180, 22345050, 5740890, 45049201, 2676271, 895672, 536789, 43590845, 1519473, 49538597, 1467938, 23416702, 54435831, 8526165, 44444481, 2352562, 4699587, 4269567, 9369613, 178449, 1419205, 76940, 583254, 42497710, 53984662, 755842, 17862013, 24727796, 300591, 11503984, 20777185]","[0.84927260875701904, 0.52329057455062866, 0.52329057455062866, 0.52329057455062866, 0.52329057455062866, 0.52329057455062866, 0.52329057455062866, 0.52322906255722046, 0.52320671081542969, 0.52268522977828979, 0.52221757173538208, 0.52104419469833374, 0.52041769027709961, 0.51982110738754272, 0.51719766855239868, 0.50338190793991089, 0.49776419997215271, 0.46028590202331543, 0.45958125591278076, 0.45239266753196716, 0.45076733827590942, 0.44638907909393311, 0.44418919086456299, 0.44032782316207886, 0.43928179144859314, 0.42587894201278687, 0.4177110493183136, 0.39163783192634583, 0.38170060515403748, 0.37055742740631104, 0.31680628657341003, 0.31221264600753784, 0.30544298887252808, 0.2697831392288208, 0.26764249801635742, 0.26463374495506287, 0.20256857573986053, 0.19753256440162659, 0.19579698145389557, 0.18696719408035278, 0.16990457475185394, 0.16741971671581268, 0.16556921601295471, 0.14867237210273743, 0.14652702212333679, 0.13148649036884308, 0.12217108905315399, 0.085082389414310455, 0.070909015834331512, 0.070783160626888275, 0.066902749240398407, 0.045122157782316208, 0.042998038232326508, 0.040616568177938461, 0.034585189074277878, 0.033804822713136673, 0.027112817391753197, 0.02615262009203434, 0.015939986333250999, 0.012323054485023022, 0.01156887412071228]"
51074710,"[12790679, 3474408]","[0.98761105537414551, 0.054228007793426514]"
20355828,"[22044074, 4678428, 33777, 36205810, 6678, 22345050, 5740890, 17430047, 2676271, 3474408, 236573, 33069847, 1846593, 66365, 4020758, 47048387, 49538597, 5625640, 3279728, 50714180, 52014686, 51676708, 10579085, 44137874, 37049778, 53720250, 43590845, 8526165, 23875703, 2352562, 275388, 4269567, 46263132, 851060, 8727319, 9369613, 895672, 737610, 76940, 17862013, 23416702, 53984662, 5141410, 54329819, 31752133, 53874996, 3304092, 53920285, 31804256, 53903332, 31903693, 5205615, 38928070, 113180, 11503984, 52390011, 1419205, 49876887, 45049201, 4699587, 1519473, 20777185, 536789, 1467938, 44444481, 54435831, 24243398, 51058554, 755842, 178449, 583254, 42497710, 24727796, 300591, 47079044, 22078621, 19600264, 1136673, 52243894]","[0.9139525294303894, 0.87027859687805176, 0.85988253355026245, 0.85973632335662842, 0.85425609350204468, 0.83856350183486938, 0.83430612087249756, 0.81466817855834961, 0.8075377345085144, 0.79088658094406128, 0.76303726434707642, 0.75849413871765137, 0.75800019502639771, 0.75307768583297729, 0.73490208387374878, 0.72951900959014893, 0.72295147180557251, 0.71729600429534912, 0.71599584817886353, 0.70812934637069702, 0.70812934637069702, 0.70812934637069702, 0.70812934637069702, 0.70812934637069702, 0.70812934637069702, 0.70667731761932373, 0.69935208559036255, 0.69013172388076782, 0.68118846416473389, 0.67975527048110962, 0.67358642816543579, 0.62669485807418823, 0.62191635370254517, 0.62166672945022583, 0.61889851093292236, 0.60170871019363403, 0.59651309251785278, 0.59444665908813477, 0.57758748531341553, 0.55445146560668945, 0.54207032918930054, 0.53641259670257568, 0.51845812797546387, 0.51845812797546387, 0.51845812797546387, 0.51845812797546387, 0.51845812797546387, 0.51845812797546387, 0.51845812797546387, 0.50484311580657959, 0.49845054745674133, 0.49740254878997803, 0.4484955370426178, 0.44535383582115173, 0.42143502831459045, 0.41223406791687012, 0.38707044720649719, 0.37055742740631104, 0.36507701873779297, 0.33750301599502563, 0.33374631404876709, 0.3267064094543457, 0.27412065863609314, 0.27010428905487061, 0.25814124941825867, 0.22405222058296204, 0.19522325694561005, 0.18532645702362061, 0.18055590987205505, 0.14215673506259918, 0.12286365032196045, 0.086788244545459747, 0.056981269270181656, 0.054413970559835434, 0.042601857334375381, 0.035330221056938171, 0.016372187063097954, 0.010488673113286495, 0.0083999196067452431]"
51511707,"[1419205, 6678, 895672]","[0.69590049982070923, 0.12212955951690674, 0.12147083133459091]"
1846593,"[236573, 33069847, 4678428, 66365, 47048387, 3474408, 4020758, 33777, 5625640, 3279728, 36205810, 51676708, 50714180, 37049778, 52014686, 44137874, 10579085, 53720250, 6678, 23875703, 8727319, 275388, 113180, 17430047, 46263132, 20355828, 22044074, 737610, 22345050, 5740890, 851060, 2676271, 895672, 49538597, 43590845, 8526165, 2352562, 49876887, 45049201, 1519473, 23416702, 44444481, 4269567, 24727796, 9369613, 31903693, 536789, 76940, 53286797, 14981609, 17862013, 1467938, 53984662, 583254, 20777185, 4699587, 5205615, 54435831, 22072677, 1419205, 5141410, 31804256, 53874996, 53920285, 3304092, 31752133, 54329819, 53903332, 1136673, 38928070, 11503984, 52390011, 178449, 755842, 24243398, 51058554, 42497710, 11159584, 300591, 47079044, 22078621, 19600264, 52243894]","[0.90373080968856812, 0.90204381942749023, 0.90096390247344971, 0.89994770288467407, 0.89701807498931885, 0.88842779397964478, 0.88696169853210449, 0.88494724035263062, 0.88412344455718994, 0.88349217176437378, 0.88079941272735596, 0.87959909439086914, 0.87959909439086914, 0.87959909439086914, 0.87959909439086914, 0.87959909439086914, 0.87959909439086914, 0.87779545783996582, 0.87391024827957153, 0.84613466262817383, 0.84184563159942627, 0.83669179677963257, 0.80557966232299805, 0.79148209095001221, 0.7725101113319397, 0.75800019502639771, 0.74896508455276489, 0.73838871717453003, 0.73396444320678711, 0.72505044937133789, 0.70439982414245605, 0.67376995086669922, 0.56467330455780029, 0.55052244663238525, 0.54923033714294434, 0.54682260751724243, 0.47329244017601013, 0.46028590202331543, 0.45347848534584045, 0.44427037239074707, 0.44003066420555115, 0.41563814878463745, 0.40018558502197266, 0.38684126734733582, 0.37344256043434143, 0.34215095639228821, 0.34049752354621887, 0.33551383018493652, 0.33283603191375732, 0.33283603191375732, 0.30586263537406921, 0.30579453706741333, 0.30427107214927673, 0.29655086994171143, 0.29221153259277344, 0.29191461205482483, 0.2914847731590271, 0.27830526232719421, 0.27799755334854126, 0.26153114438056946, 0.2606387734413147, 0.2606387734413147, 0.2606387734413147, 0.2606387734413147, 0.2606387734413147, 0.2606387734413147, 0.2606387734413147, 0.25379425287246704, 0.23994395136833191, 0.225467249751091, 0.22419396042823792, 0.20723791420459747, 0.14229112863540649, 0.12459428608417511, 0.098142445087432861, 0.093167141079902649, 0.0842713862657547, 0.048407863825559616, 0.043304622173309326, 0.021416764706373215, 0.017761174589395523, 0.0082306107506155968, 0.0042227995581924915]"
