,similar_articles,scores
46263132,"[54356603, 32912733, 22078621, 52243894, 3474408, 113180, 4678428, 49538597, 6678, 36205810, 11503984, 895672, 23875703, 1519473, 8526165, 5625640, 33777, 52390011, 23416702, 42614451, 54435831, 300591, 1419205, 755842, 236573, 2352562, 4699587, 851060, 4269567, 76940, 42614454, 3279728, 54329819, 17021807, 53984662, 5740890, 2676271, 43590845, 737610, 9369613, 5141410, 37049778, 583254, 45049201, 24243398, 33069847, 24727796, 37042447, 17862013, 52014686, 3304092, 1846593, 22345050, 19600264, 178449, 66365, 20777185]","[0.9602048397064209, 0.9602048397064209, 0.9602048397064209, 0.95898211002349854, 0.9589393138885498, 0.9321514368057251, 0.91678321361541748, 0.9052588939666748, 0.88426774740219116, 0.8697318434715271, 0.80908077955245972, 0.74855417013168335, 0.74552816152572632, 0.7277342677116394, 0.61158162355422974, 0.36675012111663818, 0.30780899524688721, 0.30640709400177002, 0.28112387657165527, 0.27775114774703979, 0.27775114774703979, 0.26988703012466431, 0.26772958040237427, 0.22853285074234009, 0.21167375147342682, 0.2071329802274704, 0.19397519528865814, 0.18538200855255127, 0.16335371136665344, 0.15311112999916077, 0.15271416306495667, 0.14421691000461578, 0.11980656534433365, 0.11909014731645584, 0.11802982538938522, 0.097902372479438782, 0.083628185093402863, 0.08007456362247467, 0.076206997036933899, 0.072549350559711456, 0.067454829812049866, 0.065171808004379272, 0.064726889133453369, 0.057178810238838196, 0.052444629371166229, 0.049221120774745941, 0.048652172088623047, 0.047507677227258682, 0.042721454054117203, 0.041798505932092667, 0.041574601083993912, 0.040404919534921646, 0.040287371724843979, 0.023281486704945564, 0.017601625993847847, 0.01755690760910511, 0.013215896673500538]"
47132135,[536789],[0.14191025495529175]
4678428,"[22078621, 54356603, 32912733, 3474408, 49538597, 52243894, 113180, 46263132, 895672, 6678, 36205810, 11503984, 23875703, 1519473, 8526165, 3304092, 52390011, 22072677, 51511707, 1505145, 1419205, 23416702, 33069847, 2352562, 5625640, 4699587, 4269567, 76940, 33777, 3279728, 236573, 53984662, 54329819, 2676271, 5740890, 38928070, 755842, 737610, 9369613, 53874996, 5141410, 37049778, 583254, 37042447, 43590845, 17862013, 17430047, 1846593, 24727796, 22345050, 24243398, 52014686, 178449, 66365, 20777185, 47048387, 536789]","[0.95477879047393799, 0.95477879047393799, 0.95477879047393799, 0.95352041721343994, 0.94678932428359985, 0.94602680206298828, 0.92688393592834473, 0.91678321361541748, 0.91266649961471558, 0.87185811996459961, 0.86481702327728271, 0.8045087456703186, 0.74131518602371216, 0.7236219048500061, 0.60812556743621826, 0.31326410174369812, 0.30467560887336731, 0.29731705784797668, 0.29435959458351135, 0.28791403770446777, 0.26621666550636292, 0.26530224084854126, 0.21492904424667358, 0.20596249401569366, 0.19156497716903687, 0.18498075008392334, 0.15763519704341888, 0.15692004561424255, 0.14422924816608429, 0.14340195059776306, 0.14276416599750519, 0.12578974664211273, 0.11912955343723297, 0.083155602216720581, 0.082088857889175415, 0.078749276697635651, 0.076437942683696747, 0.075776360929012299, 0.072139382362365723, 0.071429431438446045, 0.067073650658130646, 0.064803525805473328, 0.064361125230789185, 0.047239214181900024, 0.043248504400253296, 0.042480036616325378, 0.040452852845191956, 0.040176592767238617, 0.033973120152950287, 0.026048563420772552, 0.019815428182482719, 0.018091486766934395, 0.017502160742878914, 0.017457695677876472, 0.013141214847564697, 0.011091334745287895, 0.0094602499157190323]"
49538597,"[4678428, 22078621, 54356603, 32912733, 3474408, 46263132, 52243894, 113180, 895672, 6678, 36205810, 11503984, 23875703, 1519473, 8526165, 52390011, 3304092, 22072677, 51511707, 1505145, 5625640, 23416702, 1419205, 33777, 33069847, 2352562, 236573, 4699587, 4269567, 76940, 755842, 3279728, 53984662, 54435831, 42614451, 300591, 54329819, 5740890, 9369613, 2676271, 851060, 5141410, 737610, 38928070, 42614454, 53874996, 37049778, 583254, 43590845, 17862013, 17021807, 37042447, 1846593, 22345050, 17430047, 24243398, 24727796, 52014686, 20777185, 5205615, 178449, 66365, 21303741, 53286797, 20355828, 45049201, 47048387, 19600264, 53903332, 536789, 31903693, 275388, 8727319, 19282291, 4020758, 10579085]","[0.94678932428359985, 0.90712803602218628, 0.90712803602218628, 0.90712803602218628, 0.90678197145462036, 0.9052588939666748, 0.90217572450637817, 0.88448047637939453, 0.86778813600540161, 0.83824342489242554, 0.82537382841110229, 0.76435756683349609, 0.70431792736053467, 0.69828087091445923, 0.5896766185760498, 0.28988197445869446, 0.28798392415046692, 0.27136915922164917, 0.26866981387138367, 0.26691630482673645, 0.2607739269733429, 0.2601209282875061, 0.25368937849998474, 0.21283417940139771, 0.21140411496162415, 0.19624479115009308, 0.18319994211196899, 0.18245622515678406, 0.16821938753128052, 0.15364405512809753, 0.14046929776668549, 0.13814422488212585, 0.12558399140834808, 0.1232404038310051, 0.1232404038310051, 0.12002186477184296, 0.11318407207727432, 0.10103687644004822, 0.085040926933288574, 0.083641029894351959, 0.082694202661514282, 0.078740470111370087, 0.071994543075561523, 0.071876548230648041, 0.067542620003223419, 0.065195530652999878, 0.061963673681020737, 0.061352293938398361, 0.058221366256475449, 0.056893154978752136, 0.052841249853372574, 0.044881615787744522, 0.043165430426597595, 0.04165104404091835, 0.036922391504049301, 0.033254358917474747, 0.032277598977088928, 0.030588831752538681, 0.027058366686105728, 0.020013360306620598, 0.016628669574856758, 0.016586422920227051, 0.016550906002521515, 0.016550906002521515, 0.016201367601752281, 0.013749063946306705, 0.011011908762156963, 0.010330181568861008, 0.0087882410734891891, 0.0086346203461289406, 0.0049754367209970951, 0.0044809239916503429, 0.0028913342393934727, 0.0013170408783480525, 0.00052364787552505732, 0.00032484030816704035]"
49876887,"[10579085, 47048387, 23875703, 5625640, 3279728, 23416702]","[0.99980735778808594, 0.99713820219039917, 0.63020825386047363, 0.40636333823204041, 0.10101114213466644, 0.019846260547637939]"
51074710,"[8886648, 45049201]","[0.99297451972961426, 0.040636781603097916]"
20355828,"[53286797, 21303741, 17862013, 9369613, 4269567, 5740890, 5141410, 20777185, 33069847, 8526165, 236573, 1519473, 53903332, 1846593, 6678, 31903693, 2676271, 275388, 1505145, 33777, 113180, 36205810, 4699587, 52014686, 8727319, 53984662, 76940, 3279728, 23416702, 5625640, 19282291, 43590845, 47048387, 3474408, 1419205, 2352562, 755842, 4020758, 3304092, 851060, 52390011, 37049778, 10579085, 895672, 49538597, 300591, 583254]","[0.97888106107711792, 0.97888106107711792, 0.97783368825912476, 0.97597956657409668, 0.96472376585006714, 0.96021479368209839, 0.88800108432769775, 0.86190032958984375, 0.79275435209274292, 0.70387625694274902, 0.67678385972976685, 0.64185160398483276, 0.51976871490478516, 0.43276900053024292, 0.38975027203559875, 0.2942655086517334, 0.27416202425956726, 0.26501819491386414, 0.24423505365848541, 0.23778876662254333, 0.22801052033901215, 0.21988153457641602, 0.18825273215770721, 0.17310610413551331, 0.17100407183170319, 0.16910848021507263, 0.12047404795885086, 0.1123213917016983, 0.10102307796478271, 0.089987248182296753, 0.077894605696201324, 0.053248696029186249, 0.052552323788404465, 0.05024111270904541, 0.044886328279972076, 0.033202949911355972, 0.032719314098358154, 0.03097044862806797, 0.030445029959082603, 0.025947542861104012, 0.024368010461330414, 0.023322831839323044, 0.019212242215871811, 0.016812002286314964, 0.016201367601752281, 0.016018100082874298, 0.012022717855870724]"
51511707,"[22072677, 1505145, 3304092, 895672, 33069847, 4678428, 49538597, 38928070, 53874996, 17430047, 22345050, 53984662, 236573, 76940, 47048387, 536789]","[0.99005281925201416, 0.95874112844467163, 0.90549653768539429, 0.61495083570480347, 0.5527263879776001, 0.29435959458351135, 0.26866981387138367, 0.26223164796829224, 0.23785687983036041, 0.13470622897148132, 0.086740575730800629, 0.056792356073856354, 0.048068352043628693, 0.037499058991670609, 0.036933660507202148, 0.031502217054367065]"
1846593,"[1467938, 54329819, 583254, 53874996, 11159584, 24727796, 20355828, 52390011, 8526165, 9369613, 17862013, 4269567, 21303741, 53286797, 5740890, 5141410, 3304092, 20777185, 1519473, 236573, 33069847, 53984662, 76940, 36205810, 6678, 53903332, 113180, 33777, 31903693, 2676271, 275388, 1505145, 4699587, 23416702, 3474408, 3279728, 52014686, 5625640, 8727319, 49538597, 22078621, 32912733, 54356603, 47048387, 52243894, 46263132, 4678428, 895672, 11503984, 755842, 23875703, 1419205, 19282291, 2352562, 851060, 43590845, 8886648, 37049778, 4020758, 22044074, 10579085, 300591, 737610, 37042447, 24243398, 178449, 66365]","[0.67483329772949219, 0.67481011152267456, 0.67415726184844971, 0.6526915431022644, 0.61846119165420532, 0.5878637433052063, 0.43276900053024292, 0.38070309162139893, 0.31986355781555176, 0.31381350755691528, 0.31179854273796082, 0.30431663990020752, 0.30173313617706299, 0.30173313617706299, 0.29959726333618164, 0.27667611837387085, 0.27510803937911987, 0.26625382900238037, 0.25812298059463501, 0.2473333477973938, 0.24651792645454407, 0.22694171965122223, 0.19258031249046326, 0.17445503175258636, 0.16991099715232849, 0.16021502017974854, 0.11113270372152328, 0.099924772977828979, 0.090705253183841705, 0.088173374533653259, 0.081689983606338501, 0.075283721089363098, 0.066180132329463959, 0.06203823909163475, 0.057510487735271454, 0.054537549614906311, 0.054156064987182617, 0.052984785288572311, 0.052710790187120438, 0.043165430426597595, 0.04207947850227356, 0.04207947850227356, 0.04207947850227356, 0.041821364313364029, 0.041693758219480515, 0.040404919534921646, 0.040176592767238617, 0.037266694009304047, 0.03545670211315155, 0.032720495015382767, 0.032671608030796051, 0.025568723678588867, 0.024010460823774338, 0.019311852753162384, 0.018878240138292313, 0.018319601193070412, 0.014227364212274551, 0.01004515029489994, 0.0095464205369353294, 0.0075719840824604034, 0.0059220371767878532, 0.0049374657683074474, 0.0033396529033780098, 0.0020819497294723988, 0.00087331520626321435, 0.00077136378968134522, 0.00076940411236137152]"
8526165,"[1519473, 6678, 4269567, 36205810, 113180, 9369613, 5740890, 17862013, 53286797, 21303741, 20355828, 5141410, 3474408, 20777185, 22078621, 32912733, 54356603, 52243894, 33069847, 46263132, 4678428, 49538597, 236573, 11503984, 895672, 23875703, 53903332, 31903693, 1846593, 52390011, 33777, 4699587, 2676271, 23416702, 53984662, 76940, 1419205, 5625640, 275388, 54329819, 3279728, 1505145, 583254, 2352562, 8727319, 52014686, 24727796, 1467938, 37049778, 53874996, 11159584, 3304092, 755842, 42707354, 43590845, 19282291, 20901355, 12790679, 737610, 47048387, 37042447, 4020758, 851060, 10579085, 24243398, 178449, 300591, 66365, 8886648, 45049201, 22044074]","[0.95318382978439331, 0.86980962753295898, 0.81382018327713013, 0.8111187219619751, 0.78581070899963379, 0.76669138669967651, 0.76011139154434204, 0.74805396795272827, 0.71906208992004395, 0.71906208992004395, 0.70387625694274902, 0.6970483660697937, 0.67299467325210571, 0.64189738035202026, 0.6369282603263855, 0.6369282603263855, 0.6369282603263855, 0.63108986616134644, 0.61498755216598511, 0.61158162355422974, 0.60812556743621826, 0.5896766185760498, 0.58828151226043701, 0.53668385744094849, 0.49799099564552307, 0.49452775716781616, 0.38180938363075256, 0.35864871740341187, 0.31986355781555176, 0.28126412630081177, 0.27427580952644348, 0.26168560981750488, 0.25686541199684143, 0.25440025329589844, 0.22517013549804688, 0.21056772768497467, 0.21056422591209412, 0.19670245051383972, 0.19467589259147644, 0.19135384261608124, 0.18044303357601166, 0.17940908670425415, 0.16332466900348663, 0.16178664565086365, 0.15633973479270935, 0.13922825455665588, 0.12064483016729355, 0.11276429891586304, 0.10997647792100906, 0.10906442254781723, 0.10334455221891403, 0.094039499759674072, 0.078245557844638824, 0.070642635226249695, 0.067966058850288391, 0.057219475507736206, 0.050654012709856033, 0.050654012709856033, 0.050550039857625961, 0.042885154485702515, 0.031513046473264694, 0.022750133648514748, 0.020878488197922707, 0.014112843200564384, 0.0132187744602561, 0.012474202550947666, 0.011766504496335983, 0.01164594292640686, 0.0023773852735757828, 0.0022193628828972578, 0.0012652745936065912]"
1136673,"[19282291, 76940, 53874996, 53984662]","[0.99682885408401489, 0.95436286926269531, 0.053262621164321899, 0.028174232691526413]"
52390011,"[54329819, 583254, 1467938, 53874996, 11159584, 24727796, 1846593, 36205810, 3474408, 54356603, 22078621, 32912733, 52243894, 113180, 6678, 46263132, 4678428, 49538597, 23416702, 8526165, 1519473, 11503984, 23875703, 895672, 3304092, 53984662, 76940, 1419205, 236573, 5625640, 4269567, 33777, 2352562, 4699587, 3279728, 9369613, 5740890, 17862013, 5141410, 755842, 33069847, 2676271, 20777185, 737610, 53286797, 21303741, 20355828, 37049778, 47048387, 43590845, 37042447, 53903332, 8886648, 52014686, 851060, 31903693, 275388, 24243398, 1505145, 22044074, 178449, 66365, 8727319, 19282291, 4020758, 10579085, 300591]","[0.56876480579376221, 0.54922932386398315, 0.53311538696289062, 0.51562350988388062, 0.48858168721199036, 0.47458145022392273, 0.38070309162139893, 0.34879559278488159, 0.31996306777000427, 0.31910595297813416, 0.31910595297813416, 0.31910595297813416, 0.31618088483810425, 0.31558141112327576, 0.31026899814605713, 0.30640709400177002, 0.30467560887336731, 0.28988197445869446, 0.2854616641998291, 0.28126412630081177, 0.26945161819458008, 0.26888272166252136, 0.24776220321655273, 0.24373757839202881, 0.22307193279266357, 0.17495931684970856, 0.16947533190250397, 0.090116366744041443, 0.086221471428871155, 0.079588428139686584, 0.077218510210514069, 0.07026585191488266, 0.069681107997894287, 0.066611640155315399, 0.061524339020252228, 0.056668650358915329, 0.051854759454727173, 0.045792404562234879, 0.044999927282333374, 0.041599355638027191, 0.036518096923828125, 0.034764409065246582, 0.026310879737138748, 0.025325957685709, 0.024893740192055702, 0.024893740192055702, 0.024368010461330414, 0.022251738235354424, 0.021578099578619003, 0.01580866239964962, 0.015788279473781586, 0.013218140229582787, 0.011239555664360523, 0.010448761284351349, 0.0092550953850150108, 0.0074834106490015984, 0.0067396280355751514, 0.006622707936912775, 0.0062110954895615578, 0.0059818346053361893, 0.005849568173289299, 0.0058347070589661598, 0.0043487721122801304, 0.0019809231162071228, 0.00078760366886854172, 0.0004885829403065145, 0.00040735330549068749]"
6678,"[113180, 1519473, 3474408, 36205810, 22078621, 54356603, 32912733, 52243894, 46263132, 4678428, 8526165, 49538597, 11503984, 23875703, 895672, 4269567, 5740890, 9369613, 17862013, 5141410, 236573, 21303741, 53286797, 20355828, 33069847, 20777185, 52390011, 23416702, 1419205, 53903332, 33777, 4699587, 5625640, 2352562, 3279728, 2676271, 76940, 53984662, 31903693, 1846593, 755842, 54329819, 8727319, 275388, 1505145, 737610, 52014686, 583254, 42614454, 47079044, 37049778, 43590845, 3304092, 24727796, 37042447, 851060, 300591, 19282291, 42614451, 54435831, 22345050, 24243398, 47048387, 42497710, 44444481, 1467938, 178449, 66365, 53874996, 11159584, 4020758, 17021807, 10579085, 45049201, 19600264, 8886648, 22044074]","[0.97921639680862427, 0.95220446586608887, 0.9323839545249939, 0.93192809820175171, 0.91315197944641113, 0.91315197944641113, 0.91315197944641113, 0.9055139422416687, 0.88426774740219116, 0.87185811996459961, 0.86980962753295898, 0.83824342489242554, 0.76943343877792358, 0.70899504423141479, 0.70840269327163696, 0.54457789659500122, 0.47055941820144653, 0.46621710062026978, 0.43857315182685852, 0.43415728211402893, 0.41045486927032471, 0.3981589674949646, 0.3981589674949646, 0.38975027203559875, 0.37339252233505249, 0.36314544081687927, 0.31026899814605713, 0.30192840099334717, 0.27599522471427917, 0.26967945694923401, 0.26794630289077759, 0.25979664921760559, 0.24951672554016113, 0.21048812568187714, 0.20418635010719299, 0.19470742344856262, 0.19266490638256073, 0.18239006400108337, 0.17589150369167328, 0.16991099715232849, 0.14662674069404602, 0.13062071800231934, 0.1283552348613739, 0.10779590904712677, 0.099342375993728638, 0.093265682458877563, 0.089994423091411591, 0.083081871271133423, 0.07810799777507782, 0.07581031322479248, 0.072525583207607269, 0.066556662321090698, 0.058497074991464615, 0.047103837132453918, 0.045179661363363266, 0.043532714247703552, 0.042692296206951141, 0.031683560460805893, 0.02683991938829422, 0.02683991938829422, 0.023317711427807808, 0.022093681618571281, 0.022014105692505836, 0.019883178174495697, 0.019834065809845924, 0.016816431656479836, 0.016739094629883766, 0.016696568578481674, 0.016264673322439194, 0.015411674045026302, 0.012597201392054558, 0.01150803454220295, 0.0078145619481801987, 0.0029943408444523811, 0.0022497591562569141, 0.00035453718737699091, 0.00018868919869419187]"
54329819,"[1467938, 583254, 53874996, 11159584, 24727796, 1846593, 52390011, 3304092, 53984662, 76940, 36205810, 8526165, 6678, 54356603, 22078621, 32912733, 3474408, 52243894, 113180, 46263132, 4678428, 1519473, 49538597, 11503984, 23875703, 895672, 236573, 23416702, 5625640, 33777, 3279728, 755842, 47048387, 1419205, 2352562, 4699587, 9369613, 8886648, 4269567, 17862013, 851060, 22044074, 2676271, 5740890, 737610, 5141410, 37049778, 33069847, 37042447, 43590845, 24243398, 52014686, 178449, 66365, 20777185]","[0.99218547344207764, 0.98998314142227173, 0.95963120460510254, 0.90930342674255371, 0.86655515432357788, 0.67481011152267456, 0.56876480579376221, 0.39340835809707642, 0.26418894529342651, 0.23814225196838379, 0.21382220089435577, 0.19135384261608124, 0.13062071800231934, 0.12477188557386398, 0.12477188557386398, 0.12477188557386398, 0.12460743635892868, 0.123628169298172, 0.12112654745578766, 0.11980656534433365, 0.11912955343723297, 0.11577904224395752, 0.11318407207727432, 0.10513437539339066, 0.096876151859760284, 0.095135331153869629, 0.065382763743400574, 0.06290813535451889, 0.04974052682518959, 0.048652667552232742, 0.03872855007648468, 0.038315471261739731, 0.037671905010938644, 0.034789580851793289, 0.026915479451417923, 0.024173554033041, 0.023829080164432526, 0.020918030291795731, 0.020599996671080589, 0.018072204664349556, 0.015996649861335754, 0.011132841929793358, 0.010866896249353886, 0.010727491229772568, 0.0099025657400488853, 0.0087652821093797684, 0.0084686195477843285, 0.0063959397375583649, 0.006173289380967617, 0.0056517776101827621, 0.0025895088911056519, 0.0023642217274755239, 0.0022872078698128462, 0.0022813971154391766, 0.0017173130763694644]"
21682560,"[4020758, 236573]","[0.83241522312164307, 0.6259809136390686]"
54356603,"[22078621, 32912733, 3474408, 52243894, 113180, 46263132, 4678428, 6678, 49538597, 36205810, 11503984, 23875703, 895672, 1519473, 8526165, 52390011, 1419205, 23416702, 2352562, 5625640, 4699587, 4269567, 76940, 33777, 3279728, 236573, 54329819, 53984662, 2676271, 5740890, 755842, 737610, 9369613, 5141410, 37049778, 583254, 33069847, 37042447, 43590845, 17862013, 3304092, 1846593, 24727796, 24243398, 52014686, 178449, 66365, 20777185]","[1.0, 1.0, 0.99868202209472656, 0.99083352088928223, 0.97078394889831543, 0.9602048397064209, 0.95477879047393799, 0.91315197944641113, 0.90712803602218628, 0.90577739477157593, 0.84261268377304077, 0.77642613649368286, 0.76247411966323853, 0.75789481401443481, 0.6369282603263855, 0.31910595297813416, 0.27882549166679382, 0.27786776423454285, 0.21571749448776245, 0.2006380707025528, 0.19374199211597443, 0.16510127484798431, 0.15255777537822723, 0.15106038749217987, 0.15019389986991882, 0.13440708816051483, 0.12477188557386398, 0.11388476192951202, 0.087094105780124664, 0.085976831614971161, 0.080058276653289795, 0.079365357756614685, 0.07555612176656723, 0.070250459015369415, 0.067872814834117889, 0.067409463226795197, 0.051261063665151596, 0.049476604908704758, 0.045296885073184967, 0.044492021203041077, 0.04329763725399971, 0.04207947850227356, 0.03558218851685524, 0.020753946155309677, 0.018948353826999664, 0.018331116065382957, 0.018284544348716736, 0.013763622380793095]"
53286797,"[21303741, 17862013, 9369613, 4269567, 5740890, 20355828, 5141410, 20777185, 33069847, 8526165, 236573, 1519473, 53903332, 6678, 1846593, 31903693, 2676271, 275388, 1505145, 33777, 113180, 36205810, 4699587, 52014686, 8727319, 53984662, 76940, 3279728, 23416702, 5625640, 19282291, 43590845, 47048387, 3474408, 1419205, 2352562, 755842, 4020758, 3304092, 851060, 52390011, 37049778, 10579085, 895672, 49538597, 300591, 583254]","[1.0, 0.99893003702163696, 0.9970359206199646, 0.98553729057312012, 0.98093104362487793, 0.97888106107711792, 0.90715932846069336, 0.88049548864364624, 0.80985766649246216, 0.71906208992004395, 0.69138520956039429, 0.65091460943222046, 0.53098249435424805, 0.3981589674949646, 0.30173313617706299, 0.30061414837837219, 0.28007695078849792, 0.27073585987091064, 0.24950431287288666, 0.2429189532995224, 0.23292975127696991, 0.22462537884712219, 0.19231420755386353, 0.17684079706668854, 0.17469340562820435, 0.17275692522525787, 0.12307322025299072, 0.11474467813968658, 0.10320261120796204, 0.091928683221340179, 0.079575151205062866, 0.054397512227296829, 0.053686115890741348, 0.051325041800737381, 0.045854732394218445, 0.033919289708137512, 0.033425219357013702, 0.031638622283935547, 0.03110186755657196, 0.02650734968483448, 0.024893740192055702, 0.023826012387871742, 0.019626738503575325, 0.017174713313579559, 0.016550906002521515, 0.016363684087991714, 0.012282103300094604]"
4699587,"[1519473, 8526165, 52243894, 6678, 113180, 36205810, 4269567, 5740890, 9369613, 3474408, 17862013, 46263132, 22078621, 32912733, 54356603, 21303741, 53286797, 20355828, 5141410, 4678428, 49538597, 20777185, 236573, 33069847, 53903332, 11503984, 895672, 23875703, 33777, 1419205, 31903693, 8727319, 23416702, 755842, 42614454, 5625640, 47079044, 2676271, 52390011, 1846593, 53984662, 76940, 3279728, 275388, 2352562, 1505145, 52014686, 300591, 54435831, 42614451, 851060, 54329819, 43590845, 37049778, 17021807, 583254, 737610, 51676708, 53920285, 3304092, 19282291, 5205615, 4020758, 47048387, 37042447, 24243398, 24727796, 22345050, 10579085, 178449, 66365, 45049201, 19600264, 51058554, 53874996, 17430047]","[0.27201619744300842, 0.26168560981750488, 0.26009103655815125, 0.25979664921760559, 0.23287732899188995, 0.22783556580543518, 0.22201642394065857, 0.20905515551567078, 0.20638257265090942, 0.20335717499256134, 0.20072841644287109, 0.19397519528865814, 0.19374199211597443, 0.19374199211597443, 0.19374199211597443, 0.19231420755386353, 0.19231420755386353, 0.18825273215770721, 0.18807008862495422, 0.18498075008392334, 0.18245622515678406, 0.17199838161468506, 0.16831248998641968, 0.16567856073379517, 0.16396139562129974, 0.16324946284294128, 0.15271715819835663, 0.15042634308338165, 0.13037489354610443, 0.11848626285791397, 0.11200085282325745, 0.090291671454906464, 0.080229207873344421, 0.080159783363342285, 0.076803267002105713, 0.074476800858974457, 0.073097825050354004, 0.072542600333690643, 0.066611640155315399, 0.066180132329463959, 0.058252204209566116, 0.053907651454210281, 0.052963349968194962, 0.052066352218389511, 0.048316698521375656, 0.047983225435018539, 0.040110461413860321, 0.036393985152244568, 0.028598248958587646, 0.028598248958587646, 0.024185331538319588, 0.024173554033041, 0.023003758862614632, 0.018754782155156136, 0.018514163792133331, 0.017466641962528229, 0.016315778717398643, 0.015876596793532372, 0.015876596793532372, 0.01576722227036953, 0.015303432010114193, 0.014967447146773338, 0.014864704571664333, 0.010324602946639061, 0.0095856962725520134, 0.0073689348064363003, 0.0068937642499804497, 0.0061684329994022846, 0.003774500684812665, 0.0035515069030225277, 0.0035424840170890093, 0.0031905053183436394, 0.0023971449118107557, 0.0013116738991811872, 0.0010027997195720673, 0.00054940633708611131]"
35843159,[],[]
33777,"[851060, 5625640, 22345050, 3279728, 300591, 737610, 42497710, 44444481, 42614451, 54435831, 755842, 236573, 1419205, 42614454, 43590845, 46263132, 4269567, 1519473, 5740890, 8526165, 6678, 9369613, 11503984, 17862013, 17021807, 53286797, 21303741, 20355828, 5141410, 33069847, 20777185, 49538597, 113180, 36205810, 52243894, 53984662, 3474408, 53903332, 895672, 32912733, 22078621, 54356603, 4678428, 23416702, 4699587, 23875703, 31903693, 1846593, 52014686, 45049201, 2676271, 76940, 24243398, 8727319, 52390011, 275388, 1505145, 19600264, 54329819, 24727796, 583254, 2352562, 47079044, 1467938, 53874996, 11159584, 3304092, 19282291, 37049778, 47048387, 4020758, 37042447, 10579085, 178449, 66365, 8886648, 22044074]","[0.93184661865234375, 0.87004458904266357, 0.78850245475769043, 0.75543791055679321, 0.73349243402481079, 0.73077106475830078, 0.72063732147216797, 0.71885734796524048, 0.58245944976806641, 0.58245944976806641, 0.53147780895233154, 0.44079425930976868, 0.38856521248817444, 0.35086542367935181, 0.32835099101066589, 0.30780899524688721, 0.29599091410636902, 0.2951495349407196, 0.28345793485641479, 0.27427580952644348, 0.26794630289077759, 0.25404849648475647, 0.2534155547618866, 0.24975910782814026, 0.24973858892917633, 0.2429189532995224, 0.2429189532995224, 0.23778876662254333, 0.23097825050354004, 0.21831612288951874, 0.21596817672252655, 0.21283417940139771, 0.20323005318641663, 0.19909766316413879, 0.18621018528938293, 0.17254167795181274, 0.16332912445068359, 0.15755374729633331, 0.15379120409488678, 0.15106038749217987, 0.15106038749217987, 0.15106038749217987, 0.14422924816608429, 0.13345736265182495, 0.13037489354610443, 0.11728723347187042, 0.10058053582906723, 0.099924772977828979, 0.095319651067256927, 0.094834446907043457, 0.082110866904258728, 0.073467694222927094, 0.071324177086353302, 0.071266934275627136, 0.07026585191488266, 0.065766870975494385, 0.060609325766563416, 0.048822559416294098, 0.048652667552232742, 0.047987416386604309, 0.042884454131126404, 0.040826007723808289, 0.037171348929405212, 0.030039321631193161, 0.029053710401058197, 0.027529992163181305, 0.025843027979135513, 0.019330311566591263, 0.016560837626457214, 0.014181926846504211, 0.007685620803385973, 0.0074739549309015274, 0.0047677066177129745, 0.002769105602055788, 0.0027620703913271427, 0.00063331250566989183, 0.00033705696114338934]"
851060,"[33777, 5625640, 22345050, 300591, 42497710, 44444481, 737610, 3279728, 42614451, 54435831, 755842, 42614454, 236573, 17021807, 46263132, 53984662, 1419205, 43590845, 49538597, 24243398, 45049201, 23416702, 5740890, 52014686, 4269567, 19600264, 6678, 1519473, 895672, 33069847, 17862013, 9369613, 53286797, 21303741, 20355828, 4699587, 5141410, 20777185, 76940, 8526165, 1846593, 52243894, 583254, 1467938, 54329819, 53874996, 11159584, 53903332, 24727796, 52390011, 31903693, 36205810, 2676271, 275388, 3304092, 1505145, 113180, 8727319, 19282291, 47048387, 3474408, 2352562, 4020758, 37049778, 10579085, 8886648, 22044074]","[0.93184661865234375, 0.88741165399551392, 0.82366979122161865, 0.81496524810791016, 0.74401766061782837, 0.74217993021011353, 0.74160909652709961, 0.72967588901519775, 0.66743922233581543, 0.66743922233581543, 0.39912298321723938, 0.36579394340515137, 0.29798650741577148, 0.28617498278617859, 0.18538200855255127, 0.11885522305965424, 0.11825224757194519, 0.089344769716262817, 0.082694202661514282, 0.07813774049282074, 0.074461497366428375, 0.072098925709724426, 0.062880903482437134, 0.061408761888742447, 0.059943031519651413, 0.055945679545402527, 0.043532714247703552, 0.040209129452705383, 0.039919435977935791, 0.035759132355451584, 0.026682447642087936, 0.026662804186344147, 0.02650734968483448, 0.02650734968483448, 0.025947542861104012, 0.024185331538319588, 0.024046389386057854, 0.02333960123360157, 0.022741310298442841, 0.020878488197922707, 0.018878240138292313, 0.018212407827377319, 0.016275748610496521, 0.016122641041874886, 0.015996649861335754, 0.015593646094202995, 0.014775838702917099, 0.014074938371777534, 0.014009052887558937, 0.0092550953850150108, 0.0079684844240546227, 0.0075922934338450432, 0.0074240975081920624, 0.0071764900349080563, 0.0071293804794549942, 0.0066136978566646576, 0.0061743501573801041, 0.0046306592412292957, 0.0021093264222145081, 0.0020352308638393879, 0.001360490801744163, 0.00089911045506596565, 0.00083865603664889932, 0.00063156441319733858, 0.0005202527972869575, 0.00033991015516221523, 0.00018090449157170951]"
